0 31 10131 0
0 31 10132 0
0 31 10212 0
0 31 10213 0
0 31 10297 0
0 31 10298 0
0 31 10383 0
0 31 10384 0
0 31 10475 0
0 31 10476 0
0 31 10568 0
0 31 10569 0
0 31 10658 0
0 31 10659 0
0 31 10746 0
0 31 10747 0
0 31 10825 0
0 31 10826 0
0 31 10906 0
0 31 10907 0
0 31 10988 0
0 31 10989 0
0 31 11069 0
0 31 11070 0
0 31 11151 0
0 31 11237 0
0 31 11238 0
0 31 11324 0
0 31 11325 0
0 31 11402 0
0 31 11403 0
0 31 11478 0
0 31 11552 0
0 31 11553 0
0 31 11626 0
0 31 11627 0
0 31 11701 0
0 31 11702 0
0 31 11780 0
0 31 11781 0
0 31 11857 0
0 31 11858 0
0 31 11935 0
0 31 11936 0
0 31 12013 0
0 31 12086 0
0 31 12087 0
0 31 12161 0
0 31 12162 0
0 31 12227 0
0 31 12228 0
0 31 12293 0
0 31 12294 0
0 31 12354 0
0 31 12355 0
0 31 12415 0
0 31 12416 0
0 31 12476 0
0 31 12477 0
0 31 12537 0
0 31 12538 0
0 31 12598 0
0 31 12599 0
0 31 12660 0
0 31 12721 0
0 31 12722 0
0 31 12782 0
0 31 12783 0
0 31 12841 0
0 31 12842 0
0 31 12901 0
0 31 12902 0
0 31 12961 0
0 31 12962 0
0 31 13018 0
0 31 13019 0
0 31 13075 0
0 31 13076 0
0 31 13077 0
0 31 13078 0
0 31 13079 0
0 31 13133 0
0 31 13134 0
0 31 13135 0
0 31 13136 0
0 31 13137 0
0 31 13191 0
0 31 13192 0
0 31 13193 0
0 31 13194 0
0 31 13195 0
0 31 13196 0
0 31 13250 0
0 31 13251 0
0 31 13252 0
0 31 13309 0
0 31 13310 0
0 31 13311 0
0 31 13368 0
0 31 13369 0
0 31 13428 0
0 31 13429 0
0 31 13430 0
0 31 13484 0
0 31 13485 0
0 31 13541 0
0 31 13542 0
0 31 13543 0
0 31 13598 0
0 31 13599 0
0 31 13657 0
0 31 13658 0
0 31 13716 0
0 31 13717 0
0 31 13718 0
0 31 13775 0
0 31 13776 0
0 31 13834 0
0 31 13835 0
0 31 13836 0
0 31 13892 0
0 31 13893 0
0 31 13952 0
0 31 13953 0
0 31 13954 0
0 31 14014 0
0 31 14015 0
0 31 14016 0
0 31 14075 0
0 31 14076 0
0 31 14077 0
0 31 14136 0
0 31 14137 0
0 31 14138 0
0 31 14139 0
0 31 14200 0
0 31 14201 0
0 31 14202 0
0 31 14203 0
0 31 14267 0
0 31 14268 0
0 31 14269 0
0 31 14336 0
0 31 14337 0
0 31 14338 0
0 31 14406 0
0 31 14407 0
0 31 14481 0
0 31 14482 0
0 31 14552 0
0 31 14553 0
0 31 14554 0
0 31 14623 0
0 31 14624 0
0 31 14625 0
0 31 14692 0
0 31 14693 0
0 31 14763 0
0 31 14764 0
0 31 14833 0
0 31 14834 0
0 31 14835 0
0 31 14904 0
0 31 14905 0
0 31 14975 0
0 31 14976 0
0 31 15046 0
0 31 15047 0
0 31 15117 0
0 31 15118 0
0 31 15187 0
0 31 15188 0
0 31 15257 0
0 31 15258 0
0 31 15326 0
0 31 15327 0
0 31 15393 0
0 31 15394 0
0 31 15460 0
0 31 15461 0
0 31 15528 0
0 31 15529 0
0 31 15530 0
0 31 15531 0
0 31 15596 0
0 31 15597 0
0 31 15598 0
0 31 15599 0
0 31 15662 0
0 31 15663 0
0 31 15664 0
0 31 15665 0
0 31 15666 0
0 31 15728 0
0 31 15729 0
0 31 15730 0
0 31 15731 0
0 31 15732 0
0 31 15792 0
0 31 15793 0
0 31 15794 0
0 31 15795 0
0 31 15796 0
0 31 15855 0
0 31 15856 0
0 31 15857 0
0 31 15858 0
0 31 15859 0
0 31 15923 0
0 31 15924 0
0 31 15925 0
0 31 15926 0
0 31 15927 0
0 31 15928 0
0 31 15988 0
0 31 15989 0
0 31 16052 0
0 31 16053 0
0 31 16119 0
0 31 16120 0
0 31 16182 0
0 31 16183 0
0 31 16247 0
0 31 16248 0
0 31 16311 0
0 31 16312 0
0 31 16375 0
0 31 16376 0
0 31 16439 0
0 31 16440 0
0 31 16500 0
0 31 16501 0
0 31 16503 0
0 31 16504 0
0 31 16505 0
0 31 16556 0
0 31 16557 0
0 31 16558 0
0 31 16559 0
0 31 16560 0
0 31 16561 0
0 31 16609 0
0 31 16610 0
0 31 16612 0
0 31 16613 0
0 31 16614 0
0 31 16665 0
0 31 16666 0
0 31 16667 0
0 31 16668 0
0 31 16669 0
0 31 16670 0
0 31 16717 0
0 31 16718 0
0 31 16719 0
0 31 16720 0
0 31 16764 0
0 31 16765 0
0 31 16766 0
0 31 16811 0
0 31 16812 0
0 31 16813 0
0 31 16855 0
0 31 16856 0
0 31 16895 0
0 31 16896 0
0 31 16935 0
0 31 16936 0
0 31 16971 0
0 31 16972 0
0 31 16973 0
0 31 17012 0
0 31 17013 0
0 31 17014 0
0 31 17054 0
0 31 17055 0
0 31 17056 0
0 31 17096 0
0 31 17097 0
0 31 17136 0
0 31 17137 0
0 31 17176 0
0 31 17177 0
0 31 17217 0
0 31 17218 0
0 31 17254 0
0 31 17255 0
0 31 17288 0
0 31 17289 0
0 31 17290 0
0 31 17322 0
0 31 17323 0
0 31 17324 0
0 31 17355 0
0 31 17357 0
0 31 17358 0
0 31 17359 0
0 31 17390 0
0 31 17391 0
0 31 17392 0
0 31 17393 0
0 31 17394 0
0 31 17425 0
0 31 17426 0
0 31 17427 0
0 31 17428 0
0 31 17460 0
0 31 17461 0
0 31 17462 0
0 31 17463 0
0 31 17464 0
0 31 17496 0
0 31 17497 0
0 31 17498 0
0 31 17499 0
0 31 17500 0
0 31 17501 0
0 31 17502 0
0 31 17532 0
0 31 17533 0
0 31 17534 0
0 31 17535 0
0 31 17536 0
0 31 17537 0
0 31 17567 0
0 31 17568 0
0 31 17569 0
0 31 17570 0
0 31 17571 0
0 31 17572 0
0 31 17602 0
0 31 17603 0
0 31 17604 0
0 31 17605 0
0 31 17606 0
0 31 17607 0
0 31 17608 0
0 31 17609 0
0 31 17636 0
0 31 17637 0
0 31 17639 0
0 31 17640 0
0 31 17641 0
0 31 17642 0
0 31 17643 0
0 31 17644 0
0 31 17645 0
0 31 17646 0
0 31 17647 0
0 31 17668 0
0 31 17669 0
0 31 17670 0
0 31 17671 0
0 31 17672 0
0 31 17673 0
0 31 17674 0
0 31 17675 0
0 31 17676 0
0 31 17677 0
0 31 17678 0
0 31 17679 0
0 31 17680 0
0 31 17681 0
0 31 17682 0
0 31 17699 0
0 31 17700 0
0 31 17701 0
0 31 17702 0
0 31 17703 0
0 31 17704 0
0 31 17705 0
0 31 17706 0
0 31 17707 0
0 31 17708 0
0 31 17709 0
0 31 17710 0
0 31 17711 0
0 31 17712 0
0 31 17713 0
0 31 17714 0
0 31 17715 0
0 31 17716 0
0 31 17717 0
0 31 17718 0
0 31 17719 0
0 31 17735 0
0 31 17736 0
0 31 17737 0
0 31 17738 0
0 31 17739 0
0 31 17740 0
0 31 17741 0
0 31 17742 0
0 31 17743 0
0 31 17744 0
0 31 17746 0
0 31 17747 0
0 31 17748 0
0 31 17752 0
0 31 17753 0
0 31 17754 0
0 31 17755 0
0 31 17756 0
0 31 17782 0
0 31 17788 0
0 31 17789 0
0 31 17790 0
0 31 17791 0
0 31 17792 0
0 31 17820 0
0 31 17821 0
0 31 17822 0
0 31 17823 0
0 31 17824 0
0 31 17825 0
0 31 17826 0
0 31 17827 0
0 31 17828 0
0 31 17847 0
0 31 17848 0
0 31 17849 0
0 31 17850 0
0 31 17851 0
0 31 17852 0
0 31 17853 0
0 31 17870 0
0 31 17871 0
0 31 17886 0
0 31 17887 0
0 31 17888 0
0 31 17900 0
0 31 17901 0
0 31 17909 0
0 31 17910 0
0 31 17911 0
0 31 17912 0
0 31 17919 0
0 31 17920 0
0 31 17924 0
0 31 17927 0
0 31 17931 0
0 31 17932 0
0 31 17933 0
0 31 17935 0
0 31 17936 0
0 31 17938 0
0 31 17942 0
0 31 17943 0
0 31 17954 0
0 31 17955 0
0 31 17958 0
0 31 17959 0
0 31 17960 0
0 31 17961 0
0 31 17962 0
0 31 17964 0
0 31 17965 0
0 31 17967 0
0 31 17968 0
0 31 17970 0
0 31 17971 0
0 31 17975 0
0 31 17976 0
0 31 17977 0
0 31 7141 0
0 31 7142 0
0 31 7143 0
0 31 7144 0
0 31 7252 0
0 31 7253 0
0 31 7254 0
0 31 7255 0
0 31 7256 0
0 31 7257 0
0 31 7363 0
0 31 7364 0
0 31 7365 0
0 31 7366 0
0 31 7473 0
0 31 7562 0
0 31 13976 0
0 31 14035 0
0 31 14036 0
0 31 14037 0
0 31 14038 0
0 31 14039 0
0 31 14098 0
0 31 14099 0
0 31 14100 0
0 31 14101 0
0 31 14161 0
0 31 14162 0
0 31 14163 0
0 31 14164 0
0 31 14165 0
0 31 14227 0
0 31 14228 0
0 31 14229 0
0 31 14230 0
0 31 14295 0
0 31 14296 0
0 31 15533 0
0 31 15734 0
0 31 17749 0
0 31 17784 0
0 31 17785 0
0 31 17817 0
0 31 17818 0
0 31 15332 0
0 31 15469 0
0 31 15267 0
0 31 14493 0
0 31 14629 0
0 31 11783 0
0 31 5804 0
0 31 5805 0
0 31 5886 0
0 31 5887 0
0 31 5888 0
0 31 5968 0
0 31 5969 0
0 31 5970 0
0 31 5971 0
0 31 6051 0
0 31 6052 0
0 31 6053 0
0 31 6054 0
0 31 6055 0
0 31 6056 0
0 31 6057 0
0 31 6058 0
0 31 6059 0
0 31 6060 0
0 31 6061 0
0 31 6062 0
0 31 6063 0
0 31 6064 0
0 31 6065 0
0 31 6066 0
0 31 6067 0
0 31 6068 0
0 31 6069 0
0 31 6070 0
0 31 6071 0
0 31 6072 0
0 31 6153 0
0 31 6154 0
0 31 6155 0
0 31 6156 0
0 31 6157 0
0 31 6158 0
0 31 6159 0
0 31 6160 0
0 31 6161 0
0 31 6162 0
0 31 6163 0
0 31 6164 0
0 31 6165 0
0 31 6166 0
0 31 6167 0
0 31 6168 0
0 31 6169 0
0 31 6170 0
0 31 6171 0
0 31 6172 0
0 31 6173 0
0 31 6174 0
0 31 6175 0
0 31 6176 0
0 31 6177 0
0 31 6178 0
0 31 6179 0
0 31 6259 0
0 31 6260 0
0 31 6261 0
0 31 6262 0
0 31 6263 0
0 31 6264 0
0 31 6265 0
0 31 6266 0
0 31 6267 0
0 31 6268 0
0 31 6269 0
0 31 6270 0
0 31 6271 0
0 31 6272 0
0 31 6273 0
0 31 6274 0
0 31 6275 0
0 31 6279 0
0 31 6280 0
0 31 6281 0
0 31 6282 0
0 31 6283 0
0 31 6284 0
0 31 6285 0
0 31 6286 0
0 31 6366 0
0 31 6367 0
0 31 6368 0
0 31 6369 0
0 31 6370 0
0 31 6371 0
0 31 6372 0
0 31 6373 0
0 31 6374 0
0 31 6474 0
0 31 6475 0
0 31 6476 0
0 31 6477 0
0 31 6581 0
0 31 6582 0
0 31 6583 0
0 31 6584 0
0 31 6689 0
0 31 6690 0
0 31 6691 0
0 31 6692 0
0 31 6693 0
0 31 6798 0
0 31 6799 0
0 31 6800 0
0 31 6801 0
0 31 6802 0
0 31 6905 0
0 31 6906 0
0 31 6907 0
0 31 6908 0
0 31 6909 0
0 31 7013 0
0 31 7014 0
0 31 7015 0
0 31 7016 0
0 31 7122 0
0 31 7123 0
0 31 7124 0
0 31 7125 0
0 31 7232 0
0 31 7233 0
0 31 7234 0
0 31 7235 0
0 31 7340 0
0 31 7341 0
0 31 7447 0
0 31 7448 0
0 31 7449 0
0 31 7554 0
0 31 7555 0
0 31 7556 0
0 31 7557 0
0 31 7662 0
0 31 7663 0
0 31 7664 0
0 31 7665 0
0 31 7666 0
0 31 7768 0
0 31 7769 0
0 31 7770 0
0 31 7771 0
0 31 7772 0
0 31 7875 0
0 31 7876 0
0 31 7877 0
0 31 7878 0
0 31 7980 0
0 31 7981 0
0 31 7982 0
0 31 7983 0
0 31 8085 0
0 31 8086 0
0 31 8087 0
0 31 8189 0
0 31 8190 0
0 31 8191 0
0 31 8293 0
0 31 8294 0
0 31 8295 0
0 31 8296 0
0 31 8398 0
0 31 8399 0
0 31 8400 0
0 31 8503 0
0 31 8504 0
0 31 8505 0
0 31 8607 0
0 31 8608 0
0 31 8609 0
0 31 8709 0
0 31 8710 0
0 31 8711 0
0 31 8712 0
0 31 8812 0
0 31 8813 0
0 31 8814 0
0 31 8913 0
0 31 8914 0
0 31 8915 0
0 31 9013 0
0 31 9014 0
0 31 9015 0
0 31 9112 0
0 31 9113 0
0 31 9114 0
0 31 9115 0
0 31 9209 0
0 31 9210 0
0 31 9211 0
0 31 9308 0
0 31 9309 0
0 31 9310 0
0 31 9401 0
0 31 9402 0
0 31 9403 0
0 31 9493 0
0 31 9494 0
0 31 9588 0
0 31 9589 0
0 31 9590 0
0 31 9683 0
0 31 9684 0
0 31 9685 0
0 31 9777 0
0 31 9778 0
0 31 9779 0
0 31 9872 0
0 31 9873 0
0 31 9874 0
0 31 9965 0
0 31 9966 0
0 31 9967 0
0 31 10052 0
0 31 10053 0
0 31 10054 0
0 31 10131 0
0 31 10132 0
0 31 10133 0
0 31 10212 0
0 31 10213 0
0 31 10297 0
0 31 10298 0
0 31 10383 0
0 31 10384 0
0 31 10475 0
0 31 10476 0
0 31 10568 0
0 31 10569 0
0 31 10570 0
0 31 10658 0
0 31 10659 0
0 31 10660 0
0 31 10746 0
0 31 10747 0
0 31 10825 0
0 31 10826 0
0 31 10906 0
0 31 10907 0
0 31 10988 0
0 31 10989 0
0 31 10990 0
0 31 11069 0
0 31 11070 0
0 31 11071 0
0 31 11151 0
0 31 11152 0
0 31 11237 0
0 31 11238 0
0 31 11324 0
0 31 11325 0
0 31 11326 0
0 31 11402 0
0 31 11403 0
0 31 11404 0
0 31 11478 0
0 31 11479 0
0 31 11552 0
0 31 11553 0
0 31 11626 0
0 31 11627 0
0 31 11701 0
0 31 11702 0
0 31 11780 0
0 31 11781 0
0 31 11782 0
0 31 11857 0
0 31 11858 0
0 31 11859 0
0 31 11935 0
0 31 11936 0
0 31 11937 0
0 31 12013 0
0 31 12014 0
0 31 12086 0
0 31 12087 0
0 31 12161 0
0 31 12162 0
0 31 12227 0
0 31 12228 0
0 31 12293 0
0 31 12294 0
0 31 12295 0
0 31 12354 0
0 31 12355 0
0 31 12415 0
0 31 12416 0
0 31 12476 0
0 31 12477 0
0 31 12478 0
0 31 12537 0
0 31 12538 0
0 31 12539 0
0 31 12598 0
0 31 12599 0
0 31 12600 0
0 31 12660 0
0 31 12661 0
0 31 12721 0
0 31 12722 0
0 31 12782 0
0 31 12783 0
0 31 12841 0
0 31 12842 0
0 31 12843 0
0 31 12901 0
0 31 12902 0
0 31 12903 0
0 31 12961 0
0 31 12962 0
0 31 12963 0
0 31 13018 0
0 31 13019 0
0 31 13020 0
0 31 13075 0
0 31 13076 0
0 31 13077 0
0 31 13078 0
0 31 13079 0
0 31 13133 0
0 31 13134 0
0 31 13135 0
0 31 13136 0
0 31 13137 0
0 31 13138 0
0 31 13191 0
0 31 13192 0
0 31 13193 0
0 31 13194 0
0 31 13195 0
0 31 13196 0
0 31 13197 0
0 31 13250 0
0 31 13251 0
0 31 13252 0
0 31 13253 0
0 31 13254 0
0 31 13255 0
0 31 13309 0
0 31 13310 0
0 31 13311 0
0 31 13312 0
0 31 13368 0
0 31 13369 0
0 31 13370 0
0 31 13428 0
0 31 13429 0
0 31 13430 0
0 31 13484 0
0 31 13485 0
0 31 13486 0
0 31 13541 0
0 31 13542 0
0 31 13543 0
0 31 13544 0
0 31 13598 0
0 31 13599 0
0 31 13600 0
0 31 13657 0
0 31 13658 0
0 31 13659 0
0 31 13716 0
0 31 13717 0
0 31 13718 0
0 31 13775 0
0 31 13776 0
0 31 13777 0
0 31 13834 0
0 31 13835 0
0 31 13836 0
0 31 13837 0
0 31 13892 0
0 31 13893 0
0 31 13894 0
0 31 13952 0
0 31 13953 0
0 31 13954 0
0 31 13955 0
0 31 14014 0
0 31 14015 0
0 31 14016 0
0 31 14075 0
0 31 14076 0
0 31 14077 0
0 31 14078 0
0 31 14136 0
0 31 14137 0
0 31 14138 0
0 31 14139 0
0 31 14140 0
0 31 14200 0
0 31 14201 0
0 31 14202 0
0 31 14203 0
0 31 14204 0
0 31 14267 0
0 31 14268 0
0 31 14269 0
0 31 14270 0
0 31 14271 0
0 31 14336 0
0 31 14337 0
0 31 14338 0
0 31 14339 0
0 31 14406 0
0 31 14407 0
0 31 14408 0
0 31 14481 0
0 31 14482 0
0 31 14483 0
0 31 14552 0
0 31 14553 0
0 31 14554 0
0 31 14555 0
0 31 14623 0
0 31 14624 0
0 31 14625 0
0 31 14626 0
0 31 14692 0
0 31 14693 0
0 31 14694 0
0 31 14763 0
0 31 14764 0
0 31 14765 0
0 31 14833 0
0 31 14834 0
0 31 14835 0
0 31 14904 0
0 31 14905 0
0 31 14906 0
0 31 14975 0
0 31 14976 0
0 31 14977 0
0 31 15046 0
0 31 15047 0
0 31 15048 0
0 31 15117 0
0 31 15118 0
0 31 15119 0
0 31 15187 0
0 31 15188 0
0 31 15189 0
0 31 15257 0
0 31 15258 0
0 31 15326 0
0 31 15327 0
0 31 15393 0
0 31 15394 0
0 31 15395 0
0 31 15460 0
0 31 15461 0
0 31 15462 0
0 31 15528 0
0 31 15529 0
0 31 15596 0
0 31 15597 0
0 31 15662 0
0 31 15663 0
0 31 15664 0
0 31 15728 0
0 31 15729 0
0 31 15730 0
0 31 15792 0
0 31 15793 0
0 31 15855 0
0 31 15856 0
0 31 15923 0
0 31 15924 0
0 31 15925 0
0 31 15988 0
0 31 15989 0
0 31 16052 0
0 31 16053 0
0 31 16054 0
0 31 16119 0
0 31 16120 0
0 31 16182 0
0 31 16183 0
0 31 16184 0
0 31 16247 0
0 31 16248 0
0 31 16249 0
0 31 16311 0
0 31 16312 0
0 31 16313 0
0 31 16375 0
0 31 16376 0
0 31 16377 0
0 31 16439 0
0 31 16440 0
0 31 16442 0
0 31 16443 0
0 31 16500 0
0 31 16501 0
0 31 16502 0
0 31 16503 0
0 31 16504 0
0 31 16505 0
0 31 16506 0
0 31 16556 0
0 31 16557 0
0 31 16558 0
0 31 16559 0
0 31 16560 0
0 31 16561 0
0 31 16562 0
0 31 16609 0
0 31 16610 0
0 31 16612 0
0 31 16613 0
0 31 16614 0
0 31 16665 0
0 31 16666 0
0 31 16667 0
0 31 16668 0
0 31 16669 0
0 31 16670 0
0 31 16717 0
0 31 16718 0
0 31 16719 0
0 31 16720 0
0 31 16764 0
0 31 16765 0
0 31 16766 0
0 31 16767 0
0 31 16811 0
0 31 16812 0
0 31 16813 0
0 31 16814 0
0 31 16855 0
0 31 16856 0
0 31 16857 0
0 31 16895 0
0 31 16896 0
0 31 16897 0
0 31 16935 0
0 31 16936 0
0 31 16937 0
0 31 16971 0
0 31 16972 0
0 31 16973 0
0 31 16974 0
0 31 17012 0
0 31 17013 0
0 31 17014 0
0 31 17015 0
0 31 17054 0
0 31 17055 0
0 31 17056 0
0 31 17057 0
0 31 17096 0
0 31 17097 0
0 31 17098 0
0 31 17136 0
0 31 17137 0
0 31 17138 0
0 31 17176 0
0 31 17177 0
0 31 17217 0
0 31 17218 0
0 31 17254 0
0 31 17255 0
0 31 17256 0
0 31 17288 0
0 31 17289 0
0 31 17322 0
0 31 17323 0
0 31 17324 0
0 31 17355 0
0 31 17357 0
0 31 17358 0
0 31 17359 0
0 31 17390 0
0 31 17391 0
0 31 17392 0
0 31 17393 0
0 31 17394 0
0 31 17425 0
0 31 17426 0
0 31 17427 0
0 31 17428 0
0 31 17460 0
0 31 17461 0
0 31 17462 0
0 31 17463 0
0 31 17464 0
0 31 17465 0
0 31 17496 0
0 31 17497 0
0 31 17498 0
0 31 17499 0
0 31 17500 0
0 31 17501 0
0 31 17502 0
0 31 17532 0
0 31 17533 0
0 31 17534 0
0 31 17535 0
0 31 17536 0
0 31 17537 0
0 31 17538 0
0 31 17567 0
0 31 17568 0
0 31 17569 0
0 31 17570 0
0 31 17571 0
0 31 17572 0
0 31 17573 0
0 31 17574 0
0 31 17603 0
0 31 17604 0
0 31 17605 0
0 31 17606 0
0 31 17607 0
0 31 17608 0
0 31 17609 0
0 31 17610 0
0 31 17611 0
0 31 17639 0
0 31 17640 0
0 31 17641 0
0 31 17642 0
0 31 17643 0
0 31 17644 0
0 31 17645 0
0 31 17646 0
0 31 17647 0
0 31 17648 0
0 31 17649 0
0 31 17674 0
0 31 17675 0
0 31 17676 0
0 31 17677 0
0 31 17678 0
0 31 17679 0
0 31 17680 0
0 31 17681 0
0 31 17682 0
0 31 17683 0
0 31 17684 0
0 31 17711 0
0 31 17712 0
0 31 17713 0
0 31 17714 0
0 31 17715 0
0 31 17716 0
0 31 17717 0
0 31 17718 0
0 31 17719 0
0 31 17720 0
0 31 17721 0
0 31 17746 0
0 31 17747 0
0 31 17748 0
0 31 17749 0
0 31 17752 0
0 31 17753 0
0 31 17754 0
0 31 17755 0
0 31 17756 0
0 31 17757 0
0 31 17758 0
0 31 17782 0
0 31 17784 0
0 31 17785 0
0 31 17788 0
0 31 17789 0
0 31 17790 0
0 31 17791 0
0 31 17792 0
0 31 17793 0
0 31 17794 0
0 31 17795 0
0 31 17796 0
0 31 17797 0
0 31 17817 0
0 31 17818 0
0 31 17820 0
0 31 17821 0
0 31 17822 0
0 31 17823 0
0 31 17824 0
0 31 17825 0
0 31 17826 0
0 31 17827 0
0 31 17828 0
0 31 17829 0
0 31 17847 0
0 31 17848 0
0 31 17849 0
0 31 17850 0
0 31 17851 0
0 31 17852 0
0 31 17853 0
0 31 17854 0
0 31 17870 0
0 31 17871 0
0 31 17872 0
0 31 17886 0
0 31 17887 0
0 31 17888 0
0 31 17900 0
0 31 17901 0
0 31 17909 0
0 31 17910 0
0 31 17911 0
0 31 17912 0
0 31 17919 0
0 31 17920 0
0 31 17924 0
0 31 17927 0
0 31 17931 0
0 31 17932 0
0 31 17933 0
0 31 17935 0
0 31 17936 0
0 31 17938 0
0 31 17954 0
0 31 17955 0
0 31 17958 0
0 31 17959 0
0 31 17960 0
0 31 17961 0
0 31 17962 0
0 31 17964 0
0 31 17965 0
0 31 17967 0
0 31 17968 0
0 31 17970 0
0 31 17971 0
0 31 17975 0
0 31 17976 0
0 31 5804 1 2 3 4
0 31 5805 1 2 3 4
0 31 5806 1 2 3 4
0 31 5886 1 2 3 4
0 31 5887 1 2 3 4
0 31 5888 1 2 3 4
0 31 5968 1 2 3 4
0 31 5969 1 2 3 4
0 31 5970 1 2 3 4
0 31 6051 1 2 3 4
0 31 6052 1 2 3 4
0 31 6053 1 2 3 4
0 31 6054 1 2 3 4
0 31 6055 1 2 3 4
0 31 6056 1 2 3 4
0 31 6057 1 2 3 4
0 31 6058 1 2 3 4
0 31 6059 1 2 3 4
0 31 6060 1 2 3 4
0 31 6061 1 2 3 4
0 31 6062 1 2 3 4
0 31 6063 1 2 3 4
0 31 6064 1 2 3 4
0 31 6065 1 2 3 4
0 31 6066 1 2 3 4
0 31 6067 1 2 3 4
0 31 6068 1 2 3 4
0 31 6069 1 2 3 4
0 31 6070 1 2 3 4
0 31 6071 1 2 3 4
0 31 6153 1 2 3 4
0 31 6154 1 2 3 4
0 31 6155 1 2 3 4
0 31 6156 1 2 3 4
0 31 6157 1 2 3 4
0 31 6158 1 2 3 4
0 31 6159 1 2 3 4
0 31 6160 1 2 3 4
0 31 6161 1 2 3 4
0 31 6162 1 2 3 4
0 31 6163 1 2 3 4
0 31 6164 1 2 3 4
0 31 6165 1 2 3 4
0 31 6166 1 2 3 4
0 31 6167 1 2 3 4
0 31 6168 1 2 3 4
0 31 6169 1 2 3 4
0 31 6170 1 2 3 4
0 31 6171 1 2 3 4
0 31 6172 1 2 3 4
0 31 6173 1 2 3 4
0 31 6174 1 2 3 4
0 31 6175 1 2 3 4
0 31 6176 1 2 3 4
0 31 6177 1 2 3 4
0 31 6178 1 2 3 4
0 31 6259 1 2 3 4
0 31 6260 1 2 3 4
0 31 6261 1 2 3 4
0 31 6262 1 2 3 4
0 31 6263 1 2 3 4
0 31 6264 1 2 3 4
0 31 6265 1 2 3 4
0 31 6266 1 2 3 4
0 31 6273 1 2 3 4
0 31 6366 1 2 3 4
0 31 6367 1 2 3 4
0 31 6368 1 2 3 4
0 31 6369 1 2 3 4
0 31 6370 1 2 3 4
0 31 6474 1 2 3 4
0 31 6475 1 2 3 4
0 31 6581 1 2 3 4
0 31 6582 1 2 3 4
0 31 6583 1 2 3 4
0 31 6689 1 2 3 4
0 31 6690 1 2 3 4
0 31 6691 1 2 3 4
0 31 6692 1 2 3 4
0 31 6798 1 2 3 4
0 31 6799 1 2 3 4
0 31 6800 1 2 3 4
0 31 6801 1 2 3 4
0 31 6905 1 2 3 4
0 31 6906 1 2 3 4
0 31 6907 1 2 3 4
0 31 7013 1 2 3 4
0 31 7014 1 2 3 4
0 31 7015 1 2 3 4
0 31 7122 1 2 3 4
0 31 7123 1 2 3 4
0 31 7124 1 2 3 4
0 31 7232 1 2 3 4
0 31 7233 1 2 3 4
0 31 7340 1 2 3 4
0 31 7341 1 2 3 4
0 31 7447 1 2 3 4
0 31 7448 1 2 3 4
0 31 7554 1 2 3 4
0 31 7555 1 2 3 4
0 31 7556 1 2 3 4
0 31 7662 1 2 3 4
0 31 7663 1 2 3 4
0 31 7664 1 2 3 4
0 31 7665 1 2 3 4
0 31 7768 1 2 3 4
0 31 7769 1 2 3 4
0 31 7770 1 2 3 4
0 31 7771 1 2 3 4
0 31 7875 1 2 3 4
0 31 7876 1 2 3 4
0 31 7877 1 2 3 4
0 31 7980 1 2 3 4
0 31 7981 1 2 3 4
0 31 7982 1 2 3 4
0 31 8085 1 2 3 4
0 31 8086 1 2 3 4
0 31 8189 1 2 3 4
0 31 8190 1 2 3 4
0 31 8293 1 2 3 4
0 31 8294 1 2 3 4
0 31 8295 1 2 3 4
0 31 8398 1 2 3 4
0 31 8399 1 2 3 4
0 31 8400 1 2 3 4
0 31 8503 1 2 3 4
0 31 8504 1 2 3 4
0 31 8505 1 2 3 4
0 31 8607 1 2 3 4
0 31 8608 1 2 3 4
0 31 8709 1 2 3 4
0 31 8710 1 2 3 4
0 31 8711 1 2 3 4
0 31 8812 1 2 3 4
0 31 8813 1 2 3 4
0 31 8913 1 2 3 4
0 31 8914 1 2 3 4
0 31 8915 1 2 3 4
0 31 9013 1 2 3 4
0 31 9014 1 2 3 4
0 31 9112 1 2 3 4
0 31 9113 1 2 3 4
0 31 9114 1 2 3 4
0 31 9209 1 2 3 4
0 31 9210 1 2 3 4
0 31 9308 1 2 3 4
0 31 9309 1 2 3 4
0 31 9401 1 2 3 4
0 31 9402 1 2 3 4
0 31 9493 1 2 3 4
0 31 9494 1 2 3 4
0 31 9588 1 2 3 4
0 31 9589 1 2 3 4
0 31 9683 1 2 3 4
0 31 9684 1 2 3 4
0 31 9777 1 2 3 4
0 31 9778 1 2 3 4
0 31 9872 1 2 3 4
0 31 9873 1 2 3 4
0 31 9965 1 2 3 4
0 31 9966 1 2 3 4
0 31 10052 1 2 3 4
0 31 10053 1 2 3 4
0 31 10131 1 2 3 4
0 31 10132 1 2 3 4
0 31 10212 1 2 3 4
0 31 10213 1 2 3 4
0 31 10297 1 2 3 4
0 31 10298 1 2 3 4
0 31 10383 1 2 3 4
0 31 10384 1 2 3 4
0 31 10475 1 2 3 4
0 31 10476 1 2 3 4
0 31 10568 1 2 3 4
0 31 10569 1 2 3 4
0 31 10658 1 2 3 4
0 31 10659 1 2 3 4
0 31 10746 1 2 3 4
0 31 10747 1 2 3 4
0 31 10825 1 2 3 4
0 31 10826 1 2 3 4
0 31 10906 1 2 3 4
0 31 10907 1 2 3 4
