pt_graph met
10801 0
10802 0
10807 0
10860 0
10861 0
10862 0
10863 0
10864 0
10865 0
10866 0
10867 0
10868 0
10869 0
10870 0
10871 0
10872 0
10873 0
10874 0
10875 0
10876 0
10877 0
10878 0
10879 0
10880 0
10881 0
10882 0
10883 0
10884 0
10890 0
10942 0
10943 0
10944 0
10945 0
10946 0
10947 0
10951 0
10952 0
10953 0
10954 0
10955 0
10956 0
10957 0
10958 0
10959 0
10960 0
10961 0
10962 0
10963 0
10964 0
10965 0
10966 0
10967 0
10968 0
10969 0
11024 0
11025 0
11026 0
11027 0
11028 0
11029 0
11033 0
11034 0
11035 0
11036 0
11037 0
11038 0
11039 0
11040 0
11041 0
11042 0
11043 0
11044 0
11045 0
11046 0
11047 0
11048 0
11050 0
11062 0
11063 0
11106 0
11107 0
11108 0
11109 0
11110 0
11114 0
11115 0
11116 0
11117 0
11118 0
11119 0
11120 0
11121 0
11122 0
11123 0
11124 0
11125 0
11126 0
11127 0
11128 0
11129 0
11130 0
11131 0
11132 0
11141 0
11142 0
11143 0
11144 0
11145 0
11146 0
11187 0
11188 0
11189 0
11190 0
11191 0
11192 0
11194 0
11195 0
11196 0
11197 0
11198 0
11199 0
11200 0
11201 0
11202 0
11203 0
11204 0
11206 0
11207 0
11208 0
11209 0
11210 0
11211 0
11212 0
11227 0
11228 0
11229 0
11230 0
11231 0
11232 0
11233 0
11234 0
11235 0
11274 0
11275 0
11276 0
11277 0
11278 0
11279 0
11280 0
11281 0
11282 0
11283 0
11284 0
11285 0
11286 0
11287 0
11288 0
11289 0
11290 0
11291 0
11292 0
11293 0
11294 0
11295 0
11296 0
11297 0
11298 0
11299 0
11319 0
11320 0
11321 0
11322 0
11361 0
11362 0
11363 0
11364 0
11365 0
11366 0
11367 0
11368 0
11369 0
11370 0
11371 0
11372 0
11373 0
11374 0
11375 0
11376 0
11377 0
11378 0
11379 0
11380 0
11381 0
11382 0
11383 0
11384 0
11385 0
11386 0
11387 0
11388 0
11394 0
11395 0
11440 0
11441 0
11442 0
11443 0
11444 0
11445 0
11446 0
11447 0
11448 0
11449 0
11450 0
11451 0
11452 0
11453 0
11454 0
11455 0
11456 0
11457 0
11458 0
11459 0
11460 0
11461 0
11462 0
11463 0
11464 0
11466 0
11468 0
11469 0
11470 0
11471 0
11472 0
11476 0
11515 0
11516 0
11517 0
11518 0
11519 0
11520 0
11521 0
11522 0
11523 0
11524 0
11525 0
11526 0
11527 0
11528 0
11529 0
11530 0
11531 0
11532 0
11533 0
11534 0
11535 0
11536 0
11537 0
11538 0
11539 0
11540 0
11541 0
11543 0
11544 0
11545 0
11546 0
11550 0
11590 0
11591 0
11592 0
11593 0
11594 0
11595 0
11596 0
11597 0
11598 0
11599 0
11600 0
11601 0
11602 0
11603 0
11604 0
11605 0
11606 0
11607 0
11608 0
11609 0
11610 0
11611 0
11612 0
11613 0
11614 0
11615 0
11616 0
11617 0
11618 0
11619 0
11624 0
11665 0
11666 0
11667 0
11668 0
11669 0
11670 0
11671 0
11672 0
11673 0
11674 0
11675 0
11676 0
11677 0
11678 0
11679 0
11680 0
11681 0
11682 0
11683 0
11684 0
11685 0
11686 0
11687 0
11688 0
11689 0
11690 0
11691 0
11692 0
11699 0
11740 0
11741 0
11742 0
11743 0
11744 0
11745 0
11746 0
11747 0
11748 0
11749 0
11750 0
11751 0
11752 0
11753 0
11754 0
11755 0
11756 0
11757 0
11758 0
11759 0
11760 0
11761 0
11762 0
11763 0
11764 0
11765 0
11766 0
11767 0
11820 0
11821 0
11822 0
11823 0
11824 0
11825 0
11826 0
11827 0
11828 0
11829 0
11830 0
11831 0
11832 0
11833 0
11834 0
11835 0
11836 0
11837 0
11838 0
11839 0
11840 0
11841 0
11842 0
11843 0
11844 0
11847 0
11898 0
11899 0
11900 0
11901 0
11902 0
11903 0
11904 0
11905 0
11906 0
11907 0
11908 0
11909 0
11910 0
11911 0
11912 0
11913 0
11914 0
11915 0
11916 0
11917 0
11918 0
11919 0
11920 0
11924 0
11925 0
11926 0
11976 0
11977 0
11978 0
11979 0
11980 0
11981 0
11982 0
11983 0
11984 0
11985 0
11986 0
11987 0
11988 0
11989 0
11990 0
11991 0
11992 0
11993 0
11994 0
11995 0
11996 0
11997 0
12003 0
12004 0
12005 0
12006 0
12007 0
12054 0
12055 0
12056 0
12057 0
12058 0
12059 0
12060 0
12061 0
12062 0
12063 0
12064 0
12065 0
12066 0
12067 0
12068 0
12069 0
12070 0
12071 0
12072 0
12073 0
12074 0
12076 0
12077 0
12078 0
12079 0
12080 0
12081 0
12128 0
12129 0
12130 0
12131 0
12132 0
12133 0
12134 0
12135 0
12136 0
12137 0
12138 0
12139 0
12140 0
12141 0
12142 0
12143 0
12144 0
12145 0
12146 0
12204 0
12205 0
12206 0
12207 0
12208 0
12209 0
12210 0
12211 0
12212 0
12213 0
12214 0
12215 0
12216 0
12217 0
12218 0
12219 0
12220 0
12271 0
12272 0
12273 0
12274 0
12275 0
12276 0
12277 0
12278 0
12279 0
12280 0
12281 0
12282 0
12283 0
12284 0
12285 0
12338 0
12339 0
12340 0
12341 0
12342 0
12343 0
12344 0
12345 0
12346 0
12347 0
12348 0
12349 0
12350 0
12351 0
12400 0
12401 0
12402 0
12403 0
12404 0
12405 0
12406 0
12407 0
12408 0
12409 0
12410 0
12411 0
12412 0
12463 0
12464 0
12465 0
12466 0
12467 0
12468 0
12469 0
12470 0
12471 0
12472 0
12473 0
12525 0
12526 0
12527 0
12528 0
12529 0
12530 0
12531 0
12532 0
12533 0
12534 0
12587 0
12588 0
12589 0
12590 0
12591 0
12592 0
12593 0
12594 0
12650 0
